ano,id_eleicao,tipo_eleicao,data_eleicao,sigla_uf,id_municipio,id_municipio_tse,cargo,vagas
2024,619,eleicao ordinaria,2024-10-06,BA,2917334,30660,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2917359,30678,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2917359,30678,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2917409,36498,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2917409,36498,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2917508,36510,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2917508,36510,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2917607,36536,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2917607,36536,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2917706,36552,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2917706,36552,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2917805,36579,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2917805,36579,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2917904,36595,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2917904,36595,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918001,36617,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918001,36617,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918100,36633,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918100,36633,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918209,36650,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918209,36650,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918308,36676,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918308,36676,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918357,30996,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918357,30996,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918407,36692,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918407,36692,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918456,36706,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918456,36706,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918506,36714,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918506,36714,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918555,30694,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918555,30694,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918605,36730,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918605,36730,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918704,36757,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918704,36757,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918753,36765,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918753,36765,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918803,36773,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918803,36773,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918902,36790,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2918902,36790,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919009,36811,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919009,36811,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919058,36820,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919058,36820,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919108,36838,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919108,36838,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919157,39730,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919157,39730,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919207,36854,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919207,36854,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919306,36870,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919306,36870,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919405,36897,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919405,36897,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919504,36919,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919504,36919,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919553,30007,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919553,30007,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919603,36935,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919603,36935,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919702,36951,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919702,36951,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919801,36978,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919801,36978,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919900,36994,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919900,36994,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919926,39748,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919926,39748,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919959,39756,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2919959,39756,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920007,37010,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920007,37010,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920106,37036,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920106,37036,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920205,37052,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920205,37052,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920304,37079,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920304,37079,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920403,37095,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920403,37095,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920452,39772,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920452,39772,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920502,37117,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920502,37117,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920601,37133,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920601,37133,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920700,37150,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920700,37150,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920809,37176,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920809,37176,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920908,37192,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2920908,37192,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921005,37214,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921005,37214,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921054,37222,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921054,37222,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921104,37230,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921104,37230,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921203,37257,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921203,37257,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921302,37273,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921302,37273,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921401,37290,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921401,37290,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921450,37303,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921450,37303,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921500,37311,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921500,37311,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921609,37338,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921609,37338,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921708,37354,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921708,37354,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921807,37370,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921807,37370,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921906,37397,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2921906,37397,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922003,37419,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922003,37419,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922052,37427,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922052,37427,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922102,37435,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922102,37435,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922201,37451,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922201,37451,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922250,37460,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922250,37460,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922300,37478,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922300,37478,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922409,37494,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922409,37494,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922508,37516,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922508,37516,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922607,37532,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922607,37532,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922656,39799,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922656,39799,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922706,37559,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922706,37559,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922730,37567,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922730,37567,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922755,39969,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922755,39969,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922805,37575,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922805,37575,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922854,37583,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922854,37583,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922904,37591,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2922904,37591,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923001,37613,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923001,37613,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923035,39942,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923035,39942,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923050,37621,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923050,37621,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923100,37630,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923100,37630,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923209,37656,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923209,37656,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923308,37672,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923308,37672,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923357,37680,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923357,37680,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923407,37699,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923407,37699,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923506,37710,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923506,37710,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923605,37737,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923605,37737,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923704,37753,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923704,37753,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923803,37770,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923803,37770,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923902,37796,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2923902,37796,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924009,37818,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924009,37818,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924058,39810,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924058,39810,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924108,37834,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924108,37834,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924207,37850,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924207,37850,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924306,37877,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924306,37877,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924405,37893,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924405,37893,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924504,37915,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924504,37915,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924603,37931,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924603,37931,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924652,39837,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924652,39837,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924678,37940,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924678,37940,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924702,37958,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924702,37958,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924801,37974,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924801,37974,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924900,37990,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2924900,37990,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925006,38016,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925006,38016,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925105,38032,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925105,38032,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925204,38059,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925204,38059,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925253,38067,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925253,38067,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925303,38075,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925303,38075,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925402,38091,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925402,38091,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925501,38113,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925501,38113,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925600,38130,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925600,38130,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925709,38156,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925709,38156,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925758,38164,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925758,38164,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925808,38172,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925808,38172,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925907,38199,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925907,38199,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925931,39845,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925931,39845,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925956,39853,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2925956,39853,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926004,38210,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926004,38210,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926103,38237,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926103,38237,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926202,38253,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926202,38253,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926301,38270,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926301,38270,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926400,38296,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926400,38296,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926509,38318,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926509,38318,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926608,38334,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926608,38334,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926657,38342,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926657,38342,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926707,38350,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926707,38350,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926806,38377,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926806,38377,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926905,38393,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2926905,38393,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927002,38415,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927002,38415,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927101,38431,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927101,38431,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927200,38458,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927200,38458,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927309,38474,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927309,38474,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927408,38490,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927408,38490,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927507,38512,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927507,38512,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927606,38539,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927606,38539,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927705,38555,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927705,38555,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927804,38571,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927804,38571,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927903,38598,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2927903,38598,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928000,38610,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928000,38610,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928059,39870,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928059,39870,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928109,38636,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928109,38636,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928208,38652,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928208,38652,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928307,38679,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928307,38679,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928406,35491,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928406,35491,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928505,38695,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928505,38695,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928604,38717,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928604,38717,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928703,38733,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928703,38733,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928802,38750,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928802,38750,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928901,38776,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928901,38776,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928950,38806,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2928950,38806,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929008,38792,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929008,38792,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929057,38822,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929057,38822,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929107,38814,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929107,38814,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929206,38830,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929206,38830,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929255,39896,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929255,39896,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929305,38857,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929305,38857,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929354,39926,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929354,39926,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929370,38865,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929370,38865,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929404,38873,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929404,38873,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929503,38890,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929503,38890,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929602,38911,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929602,38911,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929701,38938,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929701,38938,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929750,38946,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929750,38946,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929800,38954,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929800,38954,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929909,38970,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2929909,38970,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930006,38997,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930006,38997,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930105,39012,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930105,39012,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930154,39047,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930154,39047,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930204,39039,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930204,39039,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930303,39055,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930303,39055,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930402,39071,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930402,39071,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930501,39098,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930501,39098,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930600,39110,vice-prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930600,39110,prefeito,1
2024,619,eleicao ordinaria,2024-10-06,BA,2930709,39136,prefeito,1
